source,source_date,raw_mention,activity_id,match_type,mention_date,discipline,split,near_miss_kind,missing_discriminator,confusable_with
dpr_day_20.txt,2026-11-17,"internal road Unit — 61% done, as of 17/Nov/2026",CIV-RDS-1010,near_miss,2026-11-17,civil,train,adjacent_sequence,access / and / base / grade / granular / laying,CIV-RDS-1011
dpr_day_20.txt,2026-11-17,"Work continuing on WHCP-2101, about 80% done",EL-CBL-1377,near_miss,,electrical,train,shared_tag,which activity on WHCP-2101,CIV-FDN-1116|STA-SET-1212
dpr_day_20.txt,2026-11-17,"Team deployed on V-1101, balance to follow",STA-SET-1200,near_miss,,static_equipment,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_20.txt,2026-11-17,Site flooded near the south fence after the Brahmaputra rose,NO_MATCH,no_match,,,dev,,,
dpr_day_20.txt,2026-11-17,Housekeeping drive carried out across all work fronts,NO_MATCH,no_match,,,train,,,
dpr_day_21.txt,2026-11-30,"Install restriction orifice spools and sampling connections, Unit 1 closed out 27/Nov/2026",PIP-INS-1319,exact,2026-11-27,piping,train,,,
dpr_day_21.txt,2026-11-30,"Erect line 16""-P-1002-A1A, gas service, Unit 1 manifold in progress, 30 of 54 m achieved, as of 29 Nov",PIP-ERC-1315,exact,2026-11-29,piping,test,,,
dpr_day_21.txt,2026-11-30,"Install fire and gas detectors, wellhead and manifold held up, awaiting client RFI clearance",INS-FIT-1400,exact,,instrumentation,train,,,
dpr_day_21.txt,2026-11-30,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line completed",INS-IMP-1390,exact,,instrumentation,test,,,
dpr_day_21.txt,2026-11-30,"Install pressure transmitters transmitter to the pressure transmitter, Unit 1 — completed on 2026-11-30",INS-FIT-1391,exact,2026-11-30,instrumentation,train,,,
dpr_day_21.txt,2026-11-30,"Install ESD valve solenoids and actuation hook-up, blowdown headers the six inch line, 7 nos out of 10 complete so far",INS-IMP-1399,exact,,instrumentation,train,,,
dpr_day_21.txt,2026-11-30,Compilation of handover dossiers and O&M manuals taken up at site,HSE-DOC-1552,exact,,hse,train,,,
dpr_day_21.txt,2026-11-30,As-built markup verification and red-line transfer — completed on 26/11/2026,HSE-DOC-1551,exact,2026-11-26,hse,dev,,,
dpr_day_21.txt,2026-11-30,"Team deployed on JB-101, balance to follow, as of 28 Nov",INS-CBL-1397,near_miss,2026-11-28,instrumentation,dev,shared_tag,which activity on JB-101,INS-JBX-1395|INS-CBL-1396|INS-TER-1398
dpr_day_21.txt,2026-11-30,"JB-101 — crew on site, progress steady",INS-CBL-1396,near_miss,,instrumentation,dev,shared_tag,which activity on JB-101,INS-JBX-1395|INS-CBL-1397|INS-TER-1398
dpr_day_21.txt,2026-11-30,"Team deployed on V-1101, balance to follow",STA-SET-1202,near_miss,,static_equipment,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-PRS-1520
dpr_day_21.txt,2026-11-30,"Work continuing on TK-2102, about 20% done",STA-TNK-1234,near_miss,,static_equipment,train,shared_tag,which activity on TK-2102,CIV-FDN-1152|STA-TNK-1235|STA-DRY-1522
dpr_day_21.txt,2026-11-30,"Progressed the PK-2401 scope today, 74% complete, as of 29 Nov",STA-CMP-1525,near_miss,2026-11-29,static_equipment,test,shared_tag,which activity on PK-2401,STA-MCH-1216|STA-MCH-1217
dpr_day_21.txt,2026-11-30,"Sleeper and column footings, pipe rack ongoing at site, as of 27/Nov/2026",CIV-FDN-1166,near_miss,2026-11-27,civil,train,discriminator_omitted,1 / 2,CIV-FDN-1165|CIV-FDN-1167
dpr_day_21.txt,2026-11-30,Subcontractor invoice verification pending with commercial team,NO_MATCH,no_match,,,dev,,,
dpr_day_21.txt,2026-11-30,"Idle time recorded for the piling rig, awaiting client decision",NO_MATCH,no_match,,,train,,,
dpr_day_22.txt,2026-12-17,"erect the sixteen inch line, gas service, unit 1 manifold held up, awaiting client rfi clearance. material ka issue tha",PIP-ERC-1315,exact,,piping,test,,,
dpr_day_22.txt,2026-12-17,"Install restriction orifice spools and sampling connections, Unit 1 ongoing",PIP-INS-1319,exact,,piping,train,,,
dpr_day_22.txt,2026-12-17,"72-hour integrated reliability run, process train stopped, material shortage at store",STA-RUN-1527,exact,,static_equipment,dev,,,
dpr_day_22.txt,2026-12-17,"Cause and effect testing, ESD shutdown matrix — completed on 21 Dec",INS-CHK-1409,exact,2026-12-21,instrumentation,train,,,
dpr_day_22.txt,2026-12-17,mobilised for integrated esd and blowdown function test,INS-CHK-1542,exact,,instrumentation,dev,,,
dpr_day_22.txt,2026-12-17,Fire and gas detection system function test — completed on 11 Dec. material ka issue tha,INS-CMS-1541,exact,2026-12-11,instrumentation,dev,,,
dpr_day_22.txt,2026-12-17,"Instrument loops certified (RFSI) in progress, about 48% complete. material ka issue tha",INS-MS-1543,exact,,instrumentation,dev,,,
dpr_day_22.txt,2026-12-17,"Calibrate transmitters and switches, workshop bench, 40 nos out of 60 complete so far",INS-CAL-1405,exact,,instrumentation,test,,,
dpr_day_22.txt,2026-12-17,"Install fire and gas detectors, wellhead and manifold taken up at site. aaj shuru kiya",INS-FIT-1400,exact,,instrumentation,train,,,
dpr_day_22.txt,2026-12-17,"Loop check, Unit 1 loops L-1101 to L-1128 is done and signed off",INS-CHK-1406,exact,,instrumentation,dev,,,
dpr_day_22.txt,2026-12-17,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line started 14 Dec. thoda delay hua",INS-IMP-1390,exact,2026-12-14,instrumentation,test,,,
dpr_day_22.txt,2026-12-17,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 ongoing",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_22.txt,2026-12-17,"Install ESD valve solenoids and actuation hook-up, blowdown headers the six inch line — completed on 21 Nov",INS-IMP-1399,exact,2026-11-21,instrumentation,train,,,
dpr_day_22.txt,2026-12-17,"Operations training and familiarization, OIL staff — closed out this week. aaj shuru kiya",HSE-TRN-1553,exact,,hse,train,,,
dpr_day_22.txt,2026-12-17,Pre-startup safety review (PSSR) walkthrough is done and signed off,HSE-PSC-1550,exact,,hse,test,,,
dpr_day_22.txt,2026-12-17,RFSU Unit 1 completed. kaam chalu hai,HSE-HDO-1554,exact,,hse,dev,,,
dpr_day_22.txt,2026-12-17,Compilation of handover dossiers and O&M manuals closed out 2026-12-02,HSE-DOC-1552,exact,2026-12-02,hse,train,,,
dpr_day_22.txt,2026-12-17,As-built markup verification and red-line transfer taken up at site. kaam chalu hai,HSE-DOC-1551,exact,,hse,dev,,,
dpr_day_22.txt,2026-12-17,"Team deployed on TK-2101, balance to follow",CIV-FDN-1150,near_miss,,civil,train,shared_tag,which activity on TK-2101,CIV-FDN-1151|STA-TNK-1230|STA-TNK-1231|STA-TNK-1232|STA-TNK-1233|STA-DRY-1521
dpr_day_22.txt,2026-12-17,"V-1101 activity ongoing, no issues reported",CIV-FDN-1104,near_miss,,civil,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_22.txt,2026-12-17,"Progressed the V-1101 scope today, 65% complete",CIV-FDN-1105,near_miss,,civil,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_22.txt,2026-12-17,"Fit internals and demisters, work in progress",STA-INT-1214,near_miss,,static_equipment,train,discriminator_omitted,2101 / load / 2201,STA-INT-1213
dpr_day_22.txt,2026-12-17,"T-2 activity ongoing, no issues reported",EL-CBL-1375,near_miss,,electrical,test,shared_tag,which activity on T-2,EL-TRF-1372
dpr_day_22.txt,2026-12-17,"Waterlogging in the excavation, dewatering pumps deployed overnight",NO_MATCH,no_match,,,train,,,
dpr_day_22.txt,2026-12-17,Site ambulance serviced and returned to standby,NO_MATCH,no_match,,,train,,,
dpr_day_22.txt,2026-12-17,"Extra crash barrier at the tanker turning circle, quoted separately",NO_MATCH,no_match,,,dev,,,
dpr_day_23.txt,2026-12-27,"Install restriction orifice spools and sampling connections, Unit 1 — completed on 28/11/2026",PIP-INS-1319,exact,2026-11-28,piping,train,,,
dpr_day_23.txt,2026-12-27,"Erect the sixteen inch line, gas service, Unit 1 manifold completed 28/11/2026",PIP-ERC-1315,exact,2026-11-28,piping,test,,,
dpr_day_23.txt,2026-12-27,"72-hour integrated reliability run, process train — closed out this week",STA-RUN-1527,exact,,static_equipment,dev,,,
dpr_day_23.txt,2026-12-27,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 — closed out this week",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_23.txt,2026-12-27,Integrated ESD and blowdown function test ongoing,INS-CHK-1542,exact,,instrumentation,dev,,,
dpr_day_23.txt,2026-12-27,"Cause and effect testing, ESD shutdown matrix delayed by 3 days, crane availability",INS-CHK-1409,exact,,instrumentation,train,,,
dpr_day_23.txt,2026-12-27,"Calibrate transmitters and switches, workshop bench completed 12/12/2026",INS-CAL-1405,exact,2026-12-12,instrumentation,test,,,
dpr_day_23.txt,2026-12-27,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line stopped, material shortage at store",INS-IMP-1390,exact,,instrumentation,test,,,
dpr_day_23.txt,2026-12-27,"Instrument loops certified (RFSI) in progress, about 31% complete, as of 27 Dec",INS-MS-1543,exact,2026-12-27,instrumentation,dev,,,
dpr_day_23.txt,2026-12-27,Fire and gas detection system function test — 21 nos out of 32 done,INS-CMS-1541,exact,,instrumentation,dev,,,
dpr_day_23.txt,2026-12-27,"Install fire and gas detectors, wellhead and manifold completed",INS-FIT-1400,exact,,instrumentation,train,,,
dpr_day_23.txt,2026-12-27,"Install ESD valve solenoids and actuation hook-up, blowdown headers the six inch line completed 21 Nov 2026",INS-IMP-1399,exact,2026-11-21,instrumentation,train,,,
dpr_day_23.txt,2026-12-27,"Loop check, Unit 1 loops L-1101 to L-1128 completed",INS-CHK-1406,exact,,instrumentation,dev,,,
dpr_day_23.txt,2026-12-27,"Pre-startup safety review (PSSR) walkthrough held up, awaiting client RFI clearance",HSE-PSC-1550,exact,,hse,test,,,
dpr_day_23.txt,2026-12-27,Compilation of handover dossiers and O&M manuals completed 2 Dec 2026,HSE-DOC-1552,exact,2026-12-02,hse,train,,,
dpr_day_23.txt,2026-12-27,As-built markup verification and red-line transfer ongoing,HSE-DOC-1551,exact,,hse,dev,,,
dpr_day_23.txt,2026-12-27,"RFSU Unit 1 in progress, about 67% complete",HSE-HDO-1554,exact,,hse,dev,,,
dpr_day_23.txt,2026-12-27,"Operations training and familiarization, OIL staff, finished 27 Dec, JMR raised",HSE-TRN-1553,exact,2026-12-27,hse,train,,,
dpr_day_23.txt,2026-12-27,"Work continuing on P-1401A, about 26% done, as of 2026-12-26",PIP-ERC-1341,near_miss,2026-12-26,piping,test,shared_tag,which activity on P-1401A,STA-MCH-1240|STA-MCH-1241|STA-MCH-1242|EL-CBL-1376|STA-ROT-1523|STA-ROT-1524
dpr_day_23.txt,2026-12-27,"20""- -2001-A1A, Unit 2 header, balance to be completed next week",PIP-ERC-1321,near_miss,,piping,train,discriminator_omitted,erect / line / production / hydrotest / package,PIP-HYT-1511
dpr_day_23.txt,2026-12-27,"Install cable tray rack tier, work in progress",EL-TRK-1360,near_miss,,electrical,test,adjacent_sequence,2 / 450 / 600 / ladder / stretch / unit,EL-TRK-1361
dpr_day_23.txt,2026-12-27,"Progressed the V-1101 scope today, 56% complete, as of 26/Dec/2026",STA-PRS-1520,near_miss,2026-12-26,static_equipment,train,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-SET-1202
dpr_day_23.txt,2026-12-27,"TK-2101 activity ongoing, no issues reported, as of 27 Dec",STA-DRY-1521,near_miss,2026-12-27,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1230|STA-TNK-1231|STA-TNK-1232|STA-TNK-1233
dpr_day_23.txt,2026-12-27,"Progressed the V-1101 scope today, 48% complete, as of 24/12/2026",CIV-FDN-1105,near_miss,2026-12-24,civil,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_23.txt,2026-12-27,JMR for November progress billing submitted to OIL,NO_MATCH,no_match,,,train,,,
dpr_day_23.txt,2026-12-27,Transporter detention charges under discussion with logistics,NO_MATCH,no_match,,,test,,,
dpr_day_24.txt,2027-01-11,"Install restriction orifice spools and sampling connections, Unit 1, 4 nos out of 6 complete so far",PIP-INS-1319,exact,,piping,train,,,
dpr_day_24.txt,2027-01-11,"Erect line 16""-P-1002-A1A, gas service, Unit 1 manifold held up, awaiting client RFI clearance",PIP-ERC-1315,exact,,piping,test,,,
dpr_day_24.txt,2027-01-11,"First crude transfer to TK-2101 stopped, material shortage at store",STA-MS-1556,exact,,static_equipment,train,,,
dpr_day_24.txt,2027-01-11,"72-hour integrated reliability run, process train completed 2027-01-08",STA-RUN-1527,exact,2027-01-08,static_equipment,dev,,,
dpr_day_24.txt,2027-01-11,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A closed out 2 Dec",INS-IMP-1390,exact,2026-12-02,instrumentation,test,,,
dpr_day_24.txt,2027-01-11,Work front opened for Instrument loops certified (RFSI) on 11 Jan,INS-MS-1543,exact,2027-01-11,instrumentation,dev,,,
dpr_day_24.txt,2027-01-11,Fire and gas detection system function test — 8 nos out of 32 done,INS-CMS-1541,exact,,instrumentation,dev,,,
dpr_day_24.txt,2027-01-11,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 in progress, 4 nos out of 14 achieved",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_24.txt,2027-01-11,Integrated ESD and blowdown function test completed,INS-CHK-1542,exact,,instrumentation,dev,,,
dpr_day_24.txt,2027-01-11,"Loop check, Unit 1 loops to the unit started 11/Jan/2027",INS-CHK-1406,exact,2027-01-11,instrumentation,dev,,,
dpr_day_24.txt,2027-01-11,"Calibrate transmitters and switches, workshop bench ongoing",INS-CAL-1405,exact,,instrumentation,test,,,
dpr_day_24.txt,2027-01-11,"Cause and effect testing, ESD shutdown matrix closed out 29 Dec",INS-CHK-1409,exact,2026-12-29,instrumentation,train,,,
dpr_day_24.txt,2027-01-11,"Install fire and gas detectors, wellhead and manifold, 14 nos out of 32 complete so far",INS-FIT-1400,exact,,instrumentation,train,,,
dpr_day_24.txt,2027-01-11,Provisional handover to Operations closed out 27 Feb 2027,HSE-HDO-1557,exact,2027-02-27,hse,dev,,,
dpr_day_24.txt,2027-01-11,RFSU Unit 2 — completed on 4 Feb,HSE-HDO-1555,exact,2027-02-04,hse,dev,,,
dpr_day_24.txt,2027-01-11,RFSU Unit 1 completed 04/01/2027,HSE-HDO-1554,exact,2027-01-04,hse,dev,,,
dpr_day_24.txt,2027-01-11,Pre-startup safety review (PSSR) walkthrough is done and signed off,HSE-PSC-1550,exact,,hse,test,,,
dpr_day_24.txt,2027-01-11,"Crew deployed on Operations training and familiarization, OIL staff",HSE-TRN-1553,exact,,hse,train,,,
dpr_day_24.txt,2027-01-11,"V-1101 — crew on site, progress steady, as of 8 Jan 2027",STA-SET-1200,near_miss,2027-01-08,static_equipment,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1103|CIV-FDN-1104|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_24.txt,2027-01-11,"Progressed the TK-2101 scope today, 22% complete, as of 9 Jan",STA-TNK-1230,near_miss,2027-01-09,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1231|STA-TNK-1232|STA-TNK-1233|STA-DRY-1521
dpr_day_24.txt,2027-01-11,"TK-2101 — crew on site, progress steady",STA-TNK-1231,near_miss,,static_equipment,train,shared_tag,which activity on TK-2101,CIV-FDN-1150|CIV-FDN-1151|STA-TNK-1230|STA-TNK-1232|STA-TNK-1233|STA-DRY-1521
dpr_day_24.txt,2027-01-11,"Crew working on Erect rack steel, (Ch ), as of 8 Jan 2027",PIP-ERC-1302,near_miss,2027-01-08,piping,train,discriminator_omitted,2 / 40 / 110 / 3,PIP-ERC-1301
dpr_day_24.txt,2027-01-11,"12""-P-2101-A1A activity ongoing, no issues reported, as of 8 Jan",PIP-WLD-1344,near_miss,2027-01-08,piping,dev,shared_tag,"which activity on 12""-P-2101-A1A",PIP-ERC-1340|PIP-HYT-1513
dpr_day_24.txt,2027-01-11,"Team deployed on 10""-P-1602-B1A, balance to follow, as of 08/01/2027",PIP-ERC-1352,near_miss,2027-01-08,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1170|PIP-UGS-1171|PIP-UGS-1172|PIP-UGS-1173|PIP-UGS-1174|PIP-UGS-1175
dpr_day_24.txt,2027-01-11,As-built markup received from the survey team for checking,NO_MATCH,no_match,,,train,,,
dpr_day_24.txt,2027-01-11,"Client asked for a second wash bay, awaiting commercial approval",NO_MATCH,no_match,,,train,,,
dpr_day_24.txt,2027-01-11,Concrete mix design approval received from the consultant,NO_MATCH,no_match,,,train,,,
dpr_day_25.txt,2027-01-24,"72-hour integrated reliability run, process train completed",STA-RUN-1527,exact,,static_equipment,dev,,,
dpr_day_25.txt,2027-01-24,"Loop check, Unit 1 loops L-1101 to L-1128 held up, awaiting client RFI clearance",INS-CHK-1406,exact,,instrumentation,dev,,,
dpr_day_25.txt,2027-01-24,Instrument loops certified (RFSI) started 24/01/2027,INS-MS-1543,exact,2027-01-24,instrumentation,dev,,,
dpr_day_25.txt,2027-01-24,"Cause and effect testing, ESD shutdown matrix ongoing",INS-CHK-1409,exact,,instrumentation,train,,,
dpr_day_25.txt,2027-01-24,"Install instrument air tubing stubs and manifolds, takeoffs from the two inch line in progress, 22 nos out of 28 achieved, as of 24 Jan 2027",INS-IMP-1390,exact,2027-01-24,instrumentation,test,,,
dpr_day_25.txt,2027-01-24,"Install fire and gas detectors, wellhead and manifold — completed on 2026-12-04",INS-FIT-1400,exact,2026-12-04,instrumentation,train,,,
dpr_day_25.txt,2027-01-24,Fire and gas detection system function test — completed on 11/Dec/2026,INS-CMS-1541,exact,2026-12-11,instrumentation,dev,,,
dpr_day_25.txt,2027-01-24,"Crew deployed on Install pressure transmitters PT-1101 to PT-1114, Unit 1",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_25.txt,2027-01-24,Integrated ESD and blowdown function test under way at the work front,INS-CHK-1542,exact,,instrumentation,dev,,,
dpr_day_25.txt,2027-01-24,"Punchlist closure, category A and B items taken up at site",HSE-PUN-1558,exact,,hse,test,,,
dpr_day_25.txt,2027-01-24,"As-built drawing submission and document close-out to OIL in progress, about 71% complete",HSE-DOC-1559,exact,,hse,train,,,
dpr_day_25.txt,2027-01-24,"RFSU Unit 1 in progress, about 69% complete, as of 22/01/2027",HSE-HDO-1554,exact,2027-01-22,hse,dev,,,
dpr_day_25.txt,2027-01-24,Work front opened for RFSU Unit 2 on 4 Feb,HSE-HDO-1555,exact,2027-02-04,hse,dev,,,
dpr_day_25.txt,2027-01-24,"Pre-startup safety review (PSSR) walkthrough — 1 nos out of 1 done, as of 22 Jan",HSE-PSC-1550,exact,2027-01-22,hse,test,,,
dpr_day_25.txt,2027-01-24,"Operations training and familiarization, OIL staff taken up at site",HSE-TRN-1553,exact,,hse,train,,,
dpr_day_25.txt,2027-01-24,"Provisional handover to Operations, finished 27 Feb, JMR raised",HSE-HDO-1557,exact,2027-02-27,hse,dev,,,
dpr_day_25.txt,2027-01-24,"Work continuing on 10""-P-1602-B1A, about 89% done",PIP-UGS-1171,near_miss,,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1170|PIP-UGS-1172|PIP-UGS-1173|PIP-UGS-1174|PIP-UGS-1175|PIP-ERC-1352
dpr_day_25.txt,2027-01-24,"Team deployed on 24""-P-1001-A1A, balance to follow, as of 21 Jan",PIP-FAB-1310,near_miss,2027-01-21,piping,dev,shared_tag,"which activity on 24""-P-1001-A1A",PIP-ERC-1311|PIP-ERC-1312|PIP-HLT-1314
dpr_day_25.txt,2027-01-24,"Work continuing on 10""-P-1602-B1A, about 59% done, as of yesterday",PIP-UGS-1175,near_miss,2027-01-23,piping,test,shared_tag,"which activity on 10""-P-1602-B1A",PIP-UGS-1170|PIP-UGS-1171|PIP-UGS-1172|PIP-UGS-1173|PIP-UGS-1174|PIP-ERC-1352
dpr_day_25.txt,2027-01-24,"FST-1301 activity ongoing, no issues reported, as of 24 Jan",STA-FLR-1224,near_miss,2027-01-24,static_equipment,test,shared_tag,which activity on FST-1301,CIV-FDN-1127|STA-FLR-1220|STA-FLR-1221|STA-FLR-1223|PIP-ERC-1331|STA-FLS-1526
dpr_day_25.txt,2027-01-24,"PK-2401 — crew on site, progress steady",STA-MCH-1216,near_miss,,static_equipment,test,shared_tag,which activity on PK-2401,STA-MCH-1217|STA-CMP-1525
dpr_day_25.txt,2027-01-24,"Team deployed on T-1, balance to follow, as of 21 Jan",EL-CBL-1374,near_miss,2027-01-21,electrical,test,shared_tag,which activity on T-1,EL-TRF-1371
dpr_day_25.txt,2027-01-24,First aid administered for a minor hand laceration at the fab shed,NO_MATCH,no_match,,,train,,,
dpr_day_25.txt,2027-01-24,"High wind warning issued, crane operations suspended",NO_MATCH,no_match,,,train,,,
dpr_day_26.txt,2027-02-05,"72-hour integrated reliability run, process train completed 08/jan/2027",STA-RUN-1527,exact,2027-01-08,static_equipment,dev,,,
dpr_day_26.txt,2027-02-05,Work front opened for First crude transfer to the storage tank on 22/02/2027. thoda delay hua,STA-MS-1556,exact,2027-02-22,static_equipment,train,,,
dpr_day_26.txt,2027-02-05,"Install fire and gas detectors, wellhead and manifold — completed on 4 Dec. baaki kal karenge",INS-FIT-1400,exact,2026-12-04,instrumentation,train,,,
dpr_day_26.txt,2027-02-05,"install pressure transmitters pt-1101 to pt-1114, unit 1, 4 nos out of 14 complete so far",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_26.txt,2027-02-05,"loop check, unit 1 loops l-1101 to l-1128 — completed on 19/12/2026",INS-CHK-1406,exact,2026-12-19,instrumentation,dev,,,
dpr_day_26.txt,2027-02-05,"Install instrument air tubing stubs and manifolds, takeoffs from 2""-P-2301-A6A in progress, 20 nos out of 28 achieved, as of 3 Feb",INS-IMP-1390,exact,2027-02-03,instrumentation,test,,,
dpr_day_26.txt,2027-02-05,"Fire and gas detection system function test in progress, 15 nos out of 32 achieved",INS-CMS-1541,exact,,instrumentation,dev,,,
dpr_day_26.txt,2027-02-05,"instr loops certified (RFSI) in progress, about 45% complete, as of 03/Feb/2027",INS-MS-1543,exact,2027-02-03,instrumentation,dev,,,
dpr_day_26.txt,2027-02-05,"cause and effect testing, esd shutdown matrix in progress, 8 nos out of 14 achieved",INS-CHK-1409,exact,,instrumentation,train,,,
dpr_day_26.txt,2027-02-05,"Calibrate transmitters and switches, workshop bench — 23 nos out of 60 done",INS-CAL-1405,exact,,instrumentation,test,,,
dpr_day_26.txt,2027-02-05,integrated esd and blowdown function test completed 03/01/2027. material ka issue tha,INS-CHK-1542,exact,2027-01-03,instrumentation,dev,,,
dpr_day_26.txt,2027-02-05,Pre-startup safety review (PSSR) walkthrough — commenced yesterday,HSE-PSC-1550,exact,2027-02-04,hse,test,,,
dpr_day_26.txt,2027-02-05,"RFSU Unit 1 — progress slow, 64% only",HSE-HDO-1554,exact,,hse,dev,,,
dpr_day_26.txt,2027-02-05,"RFSU Unit 2, finished 04/02/2027, JMR raised. material ka issue tha",HSE-HDO-1555,exact,2027-02-04,hse,dev,,,
dpr_day_26.txt,2027-02-05,"operations training and familiarization, oil staff held up, awaiting client rfi clearance",HSE-TRN-1553,exact,,hse,train,,,
dpr_day_26.txt,2027-02-05,"As-built drawing submission and document close-out to OIL in progress, about 86% complete, as of 5 Feb 2027. labour kam tha aaj",HSE-DOC-1559,exact,2027-02-05,hse,train,,,
dpr_day_26.txt,2027-02-05,"Punchlist closure, category A and B items — closed out this week. baaki kal karenge",HSE-PUN-1558,exact,,hse,test,,,
dpr_day_26.txt,2027-02-05,"Provisional handover to Operations in progress, about 70% complete, as of 3 Feb. baaki kal karenge",HSE-HDO-1557,exact,2027-02-03,hse,dev,,,
dpr_day_26.txt,2027-02-05,"Work continuing on T-1, about 30% done",EL-TRF-1371,near_miss,,electrical,test,shared_tag,which activity on T-1,EL-CBL-1374
dpr_day_26.txt,2027-02-05,"Progressed the V-1101 scope today, 60% complete, as of yesterday",CIV-FDN-1103,near_miss,2027-02-04,civil,dev,shared_tag,which activity on V-1101,CIV-FDN-1102|CIV-FDN-1104|CIV-FDN-1105|CIV-FDN-1106|STA-SET-1200|STA-SET-1201|STA-SET-1202|STA-PRS-1520
dpr_day_26.txt,2027-02-05,"Sleeper and column footings, pipe rack, work in progress",CIV-FDN-1165,near_miss,,civil,train,discriminator_omitted,1 / 2,CIV-FDN-1166|CIV-FDN-1167
dpr_day_26.txt,2027-02-05,"Flare stack and anchor ongoing at site, as of 03/02/2027",CIV-FDN-1126,near_miss,2027-02-03,civil,test,adjacent_sequence,blocks / bolts / foundation / guy / template,CIV-FDN-1127
dpr_day_26.txt,2027-02-05,"FST-1301 activity ongoing, no issues reported, as of 05/Feb/2027",STA-FLR-1221,near_miss,2027-02-05,static_equipment,test,shared_tag,which activity on FST-1301,CIV-FDN-1127|STA-FLR-1220|STA-FLR-1223|STA-FLR-1224|PIP-ERC-1331|STA-FLS-1526
dpr_day_26.txt,2027-02-05,"Erect rack steel, Module — 53% done, as of 2 Feb",PIP-ERC-1301,near_miss,2027-02-02,piping,train,adjacent_sequence,0 / 1 / 2 / 80 / multi / tier,PIP-ERC-1300
dpr_day_26.txt,2027-02-05,Coating DFT gauge sent out for recalibration,NO_MATCH,no_match,,,test,,,
dpr_day_26.txt,2027-02-05,Weekly progress photo compilation submitted to the PMC,NO_MATCH,no_match,,,train,,,
dpr_day_26.txt,2027-02-05,Rebar cutting and bending yard relocated to the east side,NO_MATCH,no_match,,,test,,,
dpr_day_27.txt,2027-02-19,"72-hour integrated reliability run, process train completed 08/Jan/2027",STA-RUN-1527,exact,2027-01-08,static_equipment,dev,,,
dpr_day_27.txt,2027-02-19,First crude transfer to TK-2101 — completed on 22/Feb/2027,STA-MS-1556,exact,2027-02-22,static_equipment,train,,,
dpr_day_27.txt,2027-02-19,"Loop check, Unit 1 loops L-1101 to L-1128 — 16 nos out of 28 done, as of yesterday",INS-CHK-1406,exact,2027-02-18,instrumentation,dev,,,
dpr_day_27.txt,2027-02-19,"Install pressure transmitters PT-1101 to PT-1114, Unit 1, 8 nos out of 14 complete so far",INS-FIT-1391,exact,,instrumentation,train,,,
dpr_day_27.txt,2027-02-19,"Crew deployed on Install instrument air tubing stubs and manifolds, takeoffs from the two inch line",INS-IMP-1390,exact,,instrumentation,test,,,
dpr_day_27.txt,2027-02-19,"Calibrate transmitters and switches, workshop bench is done and signed off",INS-CAL-1405,exact,,instrumentation,test,,,
dpr_day_27.txt,2027-02-19,"Install fire and gas detectors, wellhead and manifold — closed out this week",INS-FIT-1400,exact,,instrumentation,train,,,
