source_file,page,line_index,text,ocr_confidence,bbox_json,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,19,$90:0,0.763358,"[[913.95,740.32],[975.82,736.47],[980.98,852.14],[919.1,856.0]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,20,"$1,55:00",0.841616,"[[1028.67,740.32],[1087.97,736.47],[1096.99,876.56],[1037.7,880.42]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,21,"$3,850.00",0.997419,"[[1149.84,748.03],[1180.78,748.03],[1180.78,871.42],[1149.84,871.42]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,22,"$3,850.00",0.96699,"[[1188.52,745.46],[1214.3,745.46],[1214.3,871.42],[1188.52,871.42]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,23,"$7,700.00",0.994566,"[[1224.61,741.61],[1254.26,741.61],[1254.26,873.99],[1224.61,873.99]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,24,PLANNED REVISED,0.968111,"[[433.12,764.74],[467.93,766.03],[460.2,978.1],[425.39,976.81]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,25,STATEOFWASHINGION,0.969132,"[[208.83,777.6],[234.61,777.6],[234.61,1028.23],[208.83,1028.23]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,26,HO,0.705891,"[[232.03,906.12],[246.21,906.12],[246.21,940.83],[232.03,940.83]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,27,INSTALL UNCONFINED BUBBLE CURTAIN SYSTEM,0.966992,"[[712.85,918.98],[742.5,918.98],[737.34,1430.52],[707.7,1430.52]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,28,INSTALL CONFINED BUBBLE CURTAIN SYSTEM,0.967813,"[[485.98,940.83],[515.62,940.83],[511.76,1429.23],[482.11,1429.23]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,29,LEDGER,0.996402,"[[246.21,975.53],[268.12,975.53],[268.12,1059.07],[246.21,1059.07]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,30,PROJECTDESCRIPTION,0.988001,"[[355.78,978.1],[381.56,978.1],[377.7,1222.3],[351.91,1222.3]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,31,）,0.524893,"[[805.66,987.1],[835.31,987.1],[831.45,1429.23],[801.8,1429.23]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,32,0.00% OF PLANNED),0.947983,"[[1220.74,992.24],[1250.39,992.24],[1250.39,1219.73],[1220.74,1219.73]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,33,EROSION/WATER POLLUTION CONIROL,0.964864,"[[1109.88,1034.65],[1135.66,1034.65],[1130.51,1433.09],[1104.73,1433.09]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,34,LIN,0.838136,"[[433.12,1056.5],[455.04,1056.5],[455.04,1113.05],[433.12,1113.05]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,35,EACH,0.985654,"[[525.94,1056.5],[549.14,1056.5],[549.14,1120.77],[525.94,1120.77]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,36,DAY,0.995815,"[[921.68,1073.21],[944.88,1073.21],[944.88,1123.34],[921.68,1123.34]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,37,"$7,700.0000EST.",0.991955,"[[1144.69,1064.21],[1174.34,1064.21],[1174.34,1305.85],[1144.69,1305.85]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,38,"$8,000.0000",0.992731,"[[523.36,1136.19],[549.14,1136.19],[549.14,1292.99],[523.36,1292.99]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,39,"$6,000.0000",0.996744,"[[750.23,1128.48],[776.02,1128.48],[776.02,1299.42],[750.23,1299.42]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,40,$100.0000,0.999184,"[[917.81,1142.62],[947.46,1142.62],[947.46,1268.57],[917.81,1268.57]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,41,ITEM GRP UNIT PRICE,0.948452,"[[425.39,1226.16],[460.2,1226.16],[457.62,1499.92],[422.81,1499.92]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,42,ITEM TOTALS(,0.972428,"[[1219.45,1246.72],[1245.23,1246.72],[1245.23,1427.95],[1219.45,1427.95]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,43, 8L06-00 ,0.669485,"[[286.17,1276.29],[348.05,1276.29],[348.05,1511.49],[286.17,1511.49]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,44,HWY-RAKD300C-PE,0.99684,"[[202.38,1326.41],[229.45,1326.41],[225.59,1525.63],[198.52,1525.63]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,45,007ESC LEAD,0.959182,"[[876.56,1318.7],[906.21,1318.7],[906.21,1508.92],[876.56,1508.92]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,46,01,0.980527,"[[525.94,1393.25],[543.98,1393.25],[543.98,1425.38],[525.94,1425.38]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,47,2,0.846113,"[[580.08,1393.25],[600.7,1393.25],[600.7,1422.81],[580.08,1422.81]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,48,01,0.990023,"[[751.52,1388.1],[769.57,1388.1],[769.57,1426.66],[751.52,1426.66]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,49,01,0.99224,"[[920.39,1394.53],[941.02,1394.53],[941.02,1427.95],[920.39,1427.95]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,50,02,0.997119,"[[975.82,1394.53],[996.45,1394.53],[996.45,1426.66],[975.82,1426.66]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,51,01,0.991132,"[[1147.27,1395.82],[1166.6,1395.82],[1166.6,1427.95],[1147.27,1427.95]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,52,02,0.997987,"[[1184.65,1394.53],[1203.98,1394.53],[1203.98,1426.66],[1184.65,1426.66]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,53,==,0.535847,"[[448.59,1449.8],[466.64,1449.8],[466.64,1492.21],[448.59,1492.21]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,54,005,0.999528,"[[482.11,1442.09],[509.18,1442.09],[509.18,1501.21],[482.11,1501.21]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,55,900,0.998352,"[[708.98,1454.94],[733.48,1454.94],[733.48,1503.78],[708.98,1503.78]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,3,56,008,0.997789,"[[1104.73,1452.37],[1131.8,1452.37],[1131.8,1507.64],[1104.73,1507.64]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,1,4/0105,0.529976,"[[210.12,236.49],[274.57,236.49],[274.57,374.02],[210.12,374.02]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,2,"$6,000.00",0.989908,"[[538.83,248.06],[564.61,248.06],[564.61,368.88],[538.83,368.88]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,3,"$6,000.00",0.991636,"[[573.63,244.2],[608.44,244.2],[608.44,374.02],[573.63,374.02]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,4,"$12,000.00",0.998299,"[[609.73,245.49],[640.66,245.49],[640.66,385.58],[609.73,385.58]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,5,"$35,000.00",0.996821,"[[705.12,246.77],[736.05,246.77],[736.05,383.01],[705.12,383.01]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,6,"$35,000.00",0.986737,"[[742.5,245.49],[772.15,245.49],[772.15,384.3],[742.5,384.3]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,7,"$70,000.00",0.997645,"[[781.17,245.49],[812.11,245.49],[809.53,384.3],[778.59,384.3]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,8,$0:08,0.648177,"[[929.41,241.63],[983.55,241.63],[983.55,326.46],[929.41,326.46]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,9,08:0%,0.635232,"[[984.84,240.35],[1044.14,240.35],[1044.14,329.03],[984.84,329.03]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,10,00.0$,0.64708,"[[1102.15,245.49],[1133.09,245.49],[1133.09,322.61],[1102.15,322.61]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,11,$0.00,0.996666,"[[1140.82,244.2],[1173.05,245.49],[1169.18,322.61],[1136.95,321.32]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,12,$0.00,0.989858,"[[1234.92,244.2],[1267.15,244.2],[1267.15,323.89],[1234.92,323.89]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,13,$0.00,0.992585,"[[1269.73,245.49],[1298.09,245.49],[1299.38,321.32],[1271.02,321.32]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,14,DATE:,0.970513,"[[220.43,358.59],[243.63,358.59],[243.63,421.57],[220.43,421.57]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,15,PAGE:,0.969061,"[[256.52,358.59],[279.73,358.59],[279.73,420.29],[256.52,420.29]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,16,PROJECT ENGINEER FRANKLIN GREEN,0.969968,"[[306.8,492.26],[336.45,492.26],[333.87,894.56],[304.22,894.56]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,17,1,0.92732,"[[467.93,501.26],[475.66,501.26],[475.66,511.54],[467.93,511.54]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,18,"$6,000.00",0.999093,"[[533.67,496.12],[564.61,496.12],[564.61,619.51],[533.67,619.51]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,19,"$6,000.00",0.998966,"[[571.05,493.55],[601.99,493.55],[601.99,620.79],[571.05,620.79]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,20,"$12,000.00",0.996066,"[[608.44,494.83],[638.09,494.83],[638.09,634.93],[608.44,634.93]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,21,"$35,000.00",0.995028,"[[702.54,497.4],[732.19,497.4],[732.19,631.07],[702.54,631.07]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,22,"$35,000.00",0.998039,"[[741.21,493.55],[772.15,493.55],[772.15,633.64],[741.21,633.64]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,23,"$70,000.00",0.998809,"[[779.88,493.55],[810.82,494.83],[806.95,634.93],[776.02,633.64]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,24,LEDGERPRE-ESTIMATEREPORT,0.992003,"[[250.08,728.76],[275.86,728.76],[275.86,1062.93],[250.08,1062.93]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,25,"$6,000.00",0.998451,"[[532.38,742.89],[563.32,742.89],[560.74,868.85],[529.8,868.85]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,26,"$6,000.00",0.966107,"[[572.34,744.18],[594.26,744.18],[594.26,870.14],[572.34,870.14]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,27,"$12,000.00",0.999162,"[[605.86,740.32],[636.8,740.32],[636.8,881.7],[605.86,881.7]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,28,"$35,000.00",0.995681,"[[701.25,744.18],[730.9,744.18],[730.9,880.42],[701.25,880.42]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,29,"$35,000.00",0.998689,"[[738.63,740.32],[769.57,740.32],[769.57,881.7],[738.63,881.7]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,30,"$70,000.00",0.996127,"[[774.73,741.61],[804.38,741.61],[804.38,881.7],[774.73,881.7]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,31,"$12,000: 0",0.788836,"[[862.38,739.04],[921.68,736.47],[929.41,888.13],[870.12,890.7]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,32,$5.00,0.999668,"[[1096.99,744.18],[1127.93,744.18],[1127.93,821.3],[1096.99,821.3]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,33,$5.00,0.999654,"[[1133.09,741.61],[1164.02,741.61],[1164.02,822.58],[1133.09,822.58]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,34,$1.00-,0.992474,"[[1232.34,739.04],[1254.26,739.04],[1254.26,821.3],[1232.34,821.3]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,35,-00.TS,0.703056,"[[1265.86,736.47],[1296.8,736.47],[1296.8,822.58],[1265.86,822.58]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,36,STATEOFWASHINGION,0.96736,"[[210.12,777.6],[239.77,777.6],[239.77,1030.8],[210.12,1030.8]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,37,PLANNED REVISED,0.992739,"[[436.99,775.03],[467.93,775.03],[462.77,976.81],[431.84,976.81]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,38,TRANS,0.995309,"[[235.9,832.86],[252.66,832.86],[252.66,900.98],[235.9,900.98]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,39,H,0.547936,"[[233.32,899.7],[252.66,899.7],[252.66,945.97],[233.32,945.97]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,40,SIHL,0.874388,"[[342.89,924.12],[366.09,924.12],[366.09,997.38],[342.89,997.38]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,41,DEPARTMENT,0.982409,"[[229.45,943.4],[255.23,943.4],[255.23,1075.78],[229.45,1075.78]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,42,）,0.944086,"[[773.44,987.1],[803.09,987.1],[800.51,1286.57],[770.86,1286.57]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,43,0.0O%OF PLANNED),0.927512,"[[982.27,988.38],[1008.05,988.38],[1008.05,1209.45],[982.27,1209.45]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,44,0.00% OF PLANNED),0.935886,"[[1131.8,988.38],[1161.45,988.38],[1158.87,1210.74],[1129.22,1210.74]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,45,0.00% OF PLANNED),0.954881,"[[1263.28,992.24],[1292.93,992.24],[1292.93,1217.16],[1263.28,1217.16]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,46,LINN,0.868255,"[[435.7,1056.5],[464.06,1056.5],[464.06,1115.62],[435.7,1115.62]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-03-01.pdf,4,47,L.S.,0.976695,"[[529.8,1062.93],[556.88,1062.93],[556.88,1118.2],[529.8,1118.2]]",real,True,sha256:8b1e79cd1ab6ac3d58054e8935f81a1a85c7f6b351a628c37d539239cb431dc8,machine_ocr,machine_extracted_unverified
